SalesOrderNumber,SalesOrderLineNumber,OrderDate,CalendarYear,CalendarMonth,CalendarDay,EnglishMonthName,FullName,Gender,MaritalStatus,BirthDate,Age,YearlyIncome,TotalChildren,DateFirstPurchase,TenureDays,City,EnglishCountryRegionName,SalesTerritoryGroup,EnglishProductName,Color,Class,ProductLine,OrderQuantity,SalesAmount,TaxAmt,Freight,TotalPaid,AgeGroup,TaxRate%
SO50971,1,2012-12-17,2012,12,17,December,Michele Schmidt,F,M,1955-04-12,70,170000.0,0,2012-12-17,0,York,United Kingdom,Europe,"Road-650 Black, 62",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO50972,1,2012-12-17,2012,12,17,December,Autumn Zhou,F,S,1969-09-12,55,70000.0,0,2012-12-17,0,Springwood,Australia,Pacific,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(53.0, 57.0]",7.2398192501126655
SO50973,1,2012-12-17,2012,12,17,December,Wyatt Campbell,M,S,1958-10-05,66,60000.0,3,2012-12-17,0,Langley,Canada,North America,"Road-650 Black, 48",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO50974,1,2012-12-17,2012,12,17,December,Jeremy Robinson,M,M,1972-02-01,53,130000.0,1,2012-12-17,0,Mill Valley,United States,North America,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(51.0, 53.0]",7.2398192501126655
SO50975,1,2012-12-17,2012,12,17,December,Barbara Li,F,S,1971-09-15,53,100000.0,0,2012-12-17,0,Melbourne,Australia,Pacific,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(51.0, 53.0]",7.239820269719496
SO50976,1,2012-12-17,2012,12,17,December,Renee Navarro,F,S,1976-04-08,49,70000.0,0,2012-12-17,0,Coffs Harbour,Australia,Pacific,"Mountain-200 Black, 42",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(48.0, 51.0]",7.239820663197798
SO50977,1,2012-12-17,2012,12,17,December,Cindy Raman,F,M,1985-10-21,39,90000.0,1,2012-12-17,0,Sydney,Australia,Pacific,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(38.999, 42.0]",7.239820269719496
SO50978,1,2012-12-17,2012,12,17,December,Laura Ma,F,M,1952-05-22,73,40000.0,2,2012-12-17,0,Goulburn,Australia,Pacific,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(72.0, 109.0]",7.239818870449288
SO50979,1,2012-12-18,2012,12,18,December,Kevin Kumar,M,M,1979-11-23,45,130000.0,1,2012-12-18,0,Burbank,United States,North America,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(42.0, 45.0]",7.239820663197798
SO50980,1,2012-12-18,2012,12,18,December,Jacqueline Butler,F,S,1974-05-03,51,70000.0,0,2012-12-18,0,Glendale,United States,North America,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(48.0, 51.0]",7.239820269719496
SO50981,1,2012-12-18,2012,12,18,December,Regina Perez,F,M,1963-01-10,62,150000.0,2,2012-12-18,0,London,United Kingdom,Europe,"Road-250 Red, 44",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(61.0, 65.0]",7.239818870449288
SO50982,1,2012-12-18,2012,12,18,December,Lolan Song,M,M,1955-03-07,70,170000.0,0,2012-12-18,0,Warrington,United Kingdom,Europe,"Road-250 Red, 52",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(65.0, 72.0]",7.239818870449288
SO50983,1,2012-12-18,2012,12,18,December,Larry Serrano,M,M,1949-10-10,75,130000.0,3,2012-12-18,0,London,United Kingdom,Europe,"Road-650 Red, 58",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(72.0, 109.0]",7.239818586136912
SO50984,1,2012-12-18,2012,12,18,December,Johnny Pal,M,M,1962-03-12,63,100000.0,2,2012-12-18,0,Saint Germain en Laye,France,Europe,"Road-650 Black, 62",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(61.0, 65.0]",7.239818586136912
SO50985,1,2012-12-18,2012,12,18,December,Mary Edwards,F,S,1966-01-29,59,90000.0,4,2012-12-18,0,Bremerton,United States,North America,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(57.0, 61.0]",7.2398192501126655
SO50986,1,2012-12-18,2012,12,18,December,Bailey Stewart,F,M,1965-12-09,59,160000.0,1,2012-12-18,0,Redwood City,United States,North America,"Road-550-W Yellow, 40",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(57.0, 61.0]",7.2398192501126655
SO50987,1,2012-12-18,2012,12,18,December,Nathan Diaz,M,M,1957-12-21,67,40000.0,3,2012-12-18,0,Grossmont,United States,North America,"Road-550-W Yellow, 44",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(65.0, 72.0]",7.2398192501126655
SO50988,1,2012-12-18,2012,12,18,December,Amy Liang,F,S,1978-01-29,47,60000.0,2,2012-12-18,0,Melton,Australia,Pacific,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(45.0, 48.0]",7.239820663197798
SO50989,1,2012-12-18,2012,12,18,December,Roy Ramos,M,M,1969-08-12,55,100000.0,4,2012-12-18,0,Melton,Australia,Pacific,"Road-250 Red, 58",Red,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(53.0, 57.0]",7.239818891901384
SO50990,1,2012-12-18,2012,12,18,December,Clifford Gonzalez,M,M,1954-12-07,70,40000.0,2,2012-12-18,0,Perth,Australia,Pacific,"Road-250 Black, 52",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(65.0, 72.0]",7.239818891901384
SO50991,1,2012-12-18,2012,12,18,December,Harold Patel,M,M,1981-02-11,44,60000.0,0,2012-12-18,0,Bendigo,Australia,Pacific,"Road-250 Black, 52",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(42.0, 45.0]",7.239818891901384
SO50992,1,2012-12-18,2012,12,18,December,Susan Gao,F,S,1953-09-14,71,20000.0,2,2012-12-18,0,Perth,Australia,Pacific,"Road-650 Black, 62",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO50993,1,2012-12-18,2012,12,18,December,Mindy Chande,F,S,1953-08-10,72,20000.0,2,2012-12-18,0,Townsville,Australia,Pacific,"Road-650 Black, 44",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO50994,1,2012-12-18,2012,12,18,December,Nina Tang,F,S,1961-07-08,64,20000.0,2,2012-12-18,0,Milsons Point,Australia,Pacific,"Road-650 Black, 58",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(61.0, 65.0]",7.239818586136912
SO50995,1,2012-12-19,2012,12,19,December,Kayla Martin,F,S,1979-09-17,45,50000.0,0,2012-12-19,0,Bellingham,United States,North America,"Mountain-200 Black, 42",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(42.0, 45.0]",7.239820663197798
SO50996,1,2012-12-19,2012,12,19,December,Marissa Hayes,F,M,1967-01-16,58,60000.0,1,2012-12-19,0,Berkeley,United States,North America,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(57.0, 61.0]",7.239820269719496
SO50997,1,2012-12-19,2012,12,19,December,Barbara Andersen,F,M,1972-09-21,52,40000.0,0,2012-12-19,0,Hof,Germany,Europe,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(51.0, 53.0]",7.239818870449288
SO50998,1,2012-12-19,2012,12,19,December,Raymond Srini,M,M,1978-05-20,47,20000.0,1,2012-12-19,0,Bottrop,Germany,Europe,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(45.0, 48.0]",7.2398192501126655
SO50999,1,2012-12-19,2012,12,19,December,Dominic Garcia,M,M,1968-02-10,57,40000.0,1,2012-12-19,0,Saint Ouen,France,Europe,"Road-650 Red, 48",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(53.0, 57.0]",7.239818586136912
SO51000,1,2012-12-19,2012,12,19,December,Raquel Dominguez,F,M,1952-09-16,72,30000.0,2,2012-12-19,0,Springwood,Australia,Pacific,"Road-650 Black, 52",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO51001,1,2012-12-20,2012,12,20,December,Jackson Coleman,M,M,1983-09-13,41,60000.0,0,2012-12-20,0,Coronado,United States,North America,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(38.999, 42.0]",7.239820663197798
SO51002,1,2012-12-20,2012,12,20,December,Daisy Carlson,F,M,1974-04-01,51,40000.0,0,2012-12-20,0,München,Germany,Europe,"Road-250 Black, 58",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(48.0, 51.0]",7.239818891901384
SO51003,1,2012-12-20,2012,12,20,December,Renee Ramos,F,M,1972-02-15,53,40000.0,0,2012-12-20,0,Hamburg,Germany,Europe,"Road-250 Red, 58",Red,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(51.0, 53.0]",7.239818891901384
SO51004,1,2012-12-20,2012,12,20,December,Zoe Peterson,F,M,1973-11-08,51,100000.0,3,2012-12-20,0,Renton,United States,North America,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(48.0, 51.0]",7.239818870449288
SO51005,1,2012-12-20,2012,12,20,December,Eduardo Richardson,M,S,1964-05-21,61,70000.0,3,2012-12-20,0,La Jolla,United States,North America,"Road-650 Black, 48",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(57.0, 61.0]",7.239818586136912
SO51006,1,2012-12-20,2012,12,20,December,Chloe Gonzalez,F,M,1968-05-12,57,100000.0,1,2012-12-20,0,Spokane,United States,North America,"Road-550-W Yellow, 48",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(53.0, 57.0]",7.2398192501126655
SO51007,1,2012-12-20,2012,12,20,December,Monica Patel,F,S,1974-10-06,50,70000.0,0,2012-12-20,0,Hobart,Australia,Pacific,"Road-550-W Yellow, 44",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(48.0, 51.0]",7.2398192501126655
SO51008,1,2012-12-20,2012,12,20,December,Naomi Alonso,F,M,1945-08-13,79,40000.0,2,2012-12-20,0,Matraville,Australia,Pacific,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(72.0, 109.0]",7.239820269719496
SO51009,1,2012-12-20,2012,12,20,December,Abby Patel,F,M,1952-05-07,73,30000.0,2,2012-12-20,0,Springwood,Australia,Pacific,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(72.0, 109.0]",7.239820269719496
SO51010,1,2012-12-21,2012,12,21,December,Jackson Ross,M,S,1965-11-11,59,40000.0,4,2012-12-21,0,Lakewood,United States,North America,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(57.0, 61.0]",7.239820663197798
SO51011,1,2012-12-21,2012,12,21,December,Christy Shan,F,S,1976-05-09,49,30000.0,0,2012-12-21,0,Roubaix,France,Europe,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(48.0, 51.0]",7.239818870449288
SO51012,1,2012-12-21,2012,12,21,December,Bridget Nara,F,S,1970-01-03,55,30000.0,2,2012-12-21,0,Bottrop,Germany,Europe,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(53.0, 57.0]",7.239820269719496
SO51013,1,2012-12-21,2012,12,21,December,Janet Serrano,F,M,1971-04-21,54,30000.0,1,2012-12-21,0,Paris,France,Europe,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(53.0, 57.0]",7.239820663197798
SO51014,1,2012-12-21,2012,12,21,December,Karla Xu,F,S,1971-03-26,54,30000.0,2,2012-12-21,0,Chatou,France,Europe,"Mountain-200 Silver, 38",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(53.0, 57.0]",7.239820269719496
SO51015,1,2012-12-21,2012,12,21,December,Sharon Lal,F,M,1961-05-10,64,10000.0,2,2012-12-21,0,Les Ulis,France,Europe,"Road-550-W Yellow, 42",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(61.0, 65.0]",7.2398192501126655
SO51016,1,2012-12-21,2012,12,21,December,Marcus Richardson,M,M,1973-09-12,51,110000.0,2,2012-12-21,0,Saint-Denis,France,Europe,"Road-650 Red, 52",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(48.0, 51.0]",7.239818586136912
SO51017,1,2012-12-21,2012,12,21,December,Nicole Kelly,F,M,1971-03-21,54,60000.0,2,2012-12-21,0,Tacoma,United States,North America,"Road-650 Red, 48",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(53.0, 57.0]",7.239818586136912
SO51018,1,2012-12-21,2012,12,21,December,Kristen Xu,F,S,1966-02-21,59,80000.0,2,2012-12-21,0,Bendigo,Australia,Pacific,"Mountain-200 Silver, 38",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(57.0, 61.0]",7.239820269719496
SO51019,1,2012-12-21,2012,12,21,December,George Prasad,M,S,1970-05-20,55,160000.0,0,2012-12-21,0,Seaford,Australia,Pacific,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(53.0, 57.0]",7.239820663197798
SO51020,1,2012-12-21,2012,12,21,December,Mindy Goldberg,F,M,1980-06-17,45,100000.0,1,2012-12-21,0,Cloverdale,Australia,Pacific,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(42.0, 45.0]",7.239820269719496
SO51021,1,2012-12-22,2012,12,22,December,Tommy Sharma,M,S,1977-12-18,47,20000.0,1,2012-12-22,0,Cergy,France,Europe,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(45.0, 48.0]",7.239818870449288
SO51022,1,2012-12-22,2012,12,22,December,Calvin Chande,M,M,1983-05-19,42,40000.0,1,2012-12-22,0,Paris,France,Europe,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(38.999, 42.0]",7.239820269719496
SO51023,1,2012-12-22,2012,12,22,December,Nicolas Sharma,M,S,1947-11-07,77,30000.0,1,2012-12-22,0,London,United Kingdom,Europe,"Mountain-200 Black, 42",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(72.0, 109.0]",7.239820663197798
SO51024,1,2012-12-22,2012,12,22,December,Kristi Martin,F,S,1975-02-12,50,10000.0,2,2012-12-22,0,Saarlouis,Germany,Europe,"Road-650 Red, 60",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(48.0, 51.0]",7.239818586136912
SO51025,1,2012-12-22,2012,12,22,December,Robert Kumar,M,S,1971-05-09,54,70000.0,0,2012-12-22,0,Goulburn,Australia,Pacific,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(53.0, 57.0]",7.2398192501126655
SO51026,1,2012-12-22,2012,12,22,December,Brad Ashe,M,S,1975-10-11,49,70000.0,0,2012-12-22,0,North Sydney,Australia,Pacific,"Road-550-W Yellow, 48",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(48.0, 51.0]",7.2398192501126655
SO51027,1,2012-12-22,2012,12,22,December,Gilbert Deng,M,M,1965-04-16,60,130000.0,0,2012-12-22,0,Bendigo,Australia,Pacific,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(57.0, 61.0]",7.239820663197798
SO51028,1,2012-12-22,2012,12,22,December,Suzanne Sun,F,M,1981-03-09,44,70000.0,0,2012-12-22,0,Brisbane,Australia,Pacific,"Road-250 Black, 44",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(42.0, 45.0]",7.239818891901384
SO51029,1,2012-12-22,2012,12,22,December,Gilbert Zhou,M,S,1968-12-12,56,70000.0,0,2012-12-22,0,Bendigo,Australia,Pacific,"Road-250 Black, 52",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(53.0, 57.0]",7.239818891901384
SO51030,1,2012-12-23,2012,12,23,December,Denise Suri,F,S,1980-05-10,45,50000.0,0,2012-12-23,0,Burien,United States,North America,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(42.0, 45.0]",7.239820663197798
SO51031,1,2012-12-23,2012,12,23,December,Bryant Van,M,S,1975-01-12,50,50000.0,0,2012-12-23,0,Newcastle upon Tyne,United Kingdom,Europe,"Mountain-200 Black, 42",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(48.0, 51.0]",7.239820663197798
SO51032,1,2012-12-23,2012,12,23,December,Katherine Green,F,M,1975-09-07,49,130000.0,3,2012-12-23,0,Mill Valley,United States,North America,"Road-650 Red, 48",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(48.0, 51.0]",7.239818586136912
SO51033,1,2012-12-23,2012,12,23,December,Seth Davis,M,M,1955-10-30,69,30000.0,3,2012-12-23,0,Townsville,Australia,Pacific,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(65.0, 72.0]",7.239820663197798
SO51034,1,2012-12-23,2012,12,23,December,Franklin Ma,M,S,1959-03-08,66,40000.0,2,2012-12-23,0,Coffs Harbour,Australia,Pacific,"Road-250 Black, 44",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(65.0, 72.0]",7.239818891901384
SO51035,1,2012-12-23,2012,12,23,December,Mathew Gill,M,S,1961-05-06,64,20000.0,2,2012-12-23,0,Lavender Bay,Australia,Pacific,"Road-650 Black, 48",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(61.0, 65.0]",7.239818586136912
SO51036,1,2012-12-23,2012,12,23,December,Ross Rana,M,M,1972-08-14,52,70000.0,5,2012-12-23,0,Wollongong,Australia,Pacific,"Road-550-W Yellow, 40",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(51.0, 53.0]",7.2398192501126655
SO51037,1,2012-12-23,2012,12,23,December,Christina Rogers,F,M,1979-03-11,46,40000.0,1,2012-12-23,0,Bury,United Kingdom,Europe,"Road-650 Red, 60",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(45.0, 48.0]",7.239818586136912
SO51038,1,2012-12-24,2012,12,24,December,Emily Rodriguez,F,M,1971-02-22,54,60000.0,1,2012-12-24,0,Spokane,United States,North America,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(53.0, 57.0]",7.239820663197798
SO51039,1,2012-12-24,2012,12,24,December,Brendan Beck,M,S,1975-11-15,49,10000.0,2,2012-12-24,0,Sulzbach Taunus,Germany,Europe,"Road-250 Black, 44",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(48.0, 51.0]",7.239818891901384
SO51040,1,2012-12-24,2012,12,24,December,Allen Rana,M,M,1960-10-23,64,130000.0,3,2012-12-24,0,Lancaster,United Kingdom,Europe,"Road-250 Red, 44",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(61.0, 65.0]",7.239818870449288
SO51041,1,2012-12-24,2012,12,24,December,Candace Martinez,F,S,1975-04-22,50,10000.0,2,2012-12-24,0,Cergy,France,Europe,"Road-250 Black, 44",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(48.0, 51.0]",7.239818891901384
SO51042,1,2012-12-24,2012,12,24,December,Ashlee Shen,F,S,1980-01-19,45,40000.0,0,2012-12-24,0,Roissy en Brie,France,Europe,"Road-250 Red, 58",Red,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(42.0, 45.0]",7.239818891901384
SO51043,1,2012-12-24,2012,12,24,December,Craig Gutierrez,M,M,1952-04-11,73,170000.0,4,2012-12-24,0,York,United Kingdom,Europe,"Road-250 Red, 48",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(72.0, 109.0]",7.239818870449288
SO51044,1,2012-12-24,2012,12,24,December,Cedric Sun,M,M,1972-10-12,52,40000.0,0,2012-12-24,0,Kiel,Germany,Europe,"Road-250 Red, 44",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(51.0, 53.0]",7.239818870449288
SO51045,1,2012-12-24,2012,12,24,December,Sheena Goel,F,S,1975-01-13,50,20000.0,3,2012-12-24,0,Berlin,Germany,Europe,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(48.0, 51.0]",7.239820663197798
SO51046,1,2012-12-24,2012,12,24,December,Emmanuel Smith,M,M,1973-11-13,51,100000.0,2,2012-12-24,0,Bremerton,United States,North America,"Road-250 Red, 58",Red,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(48.0, 51.0]",7.239818891901384
SO51047,1,2012-12-24,2012,12,24,December,Connor Flores,M,M,1967-01-22,58,70000.0,2,2012-12-24,0,Sunbury,Australia,Pacific,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(57.0, 61.0]",7.239820663197798
SO51048,1,2012-12-24,2012,12,24,December,Edwin Ferrier,M,S,1963-01-07,62,70000.0,2,2012-12-24,0,Cloverdale,Australia,Pacific,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(61.0, 65.0]",7.239820269719496
SO51049,1,2012-12-24,2012,12,24,December,Bridget Kumar,F,S,1979-10-18,45,70000.0,0,2012-12-24,0,Rhodes,Australia,Pacific,"Mountain-200 Black, 46",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(42.0, 45.0]",7.239820663197798
SO51050,1,2012-12-24,2012,12,24,December,Manuel Martinez,M,S,1946-10-02,78,40000.0,2,2012-12-24,0,Cloverdale,Australia,Pacific,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(72.0, 109.0]",7.239820269719496
SO51051,1,2012-12-25,2012,12,25,December,Miguel Evans,M,S,1970-03-07,55,70000.0,2,2012-12-25,0,Milwaukie,United States,North America,"Mountain-200 Silver, 46",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(53.0, 57.0]",7.239820269719496
SO51052,1,2012-12-25,2012,12,25,December,Tammy Weber,F,S,1974-05-02,51,20000.0,3,2012-12-25,0,Neunkirchen,Germany,Europe,"Road-250 Red, 44",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(48.0, 51.0]",7.239818870449288
SO51053,1,2012-12-25,2012,12,25,December,Colleen Ma,F,M,1984-03-07,41,40000.0,1,2012-12-25,0,Tremblay-en-France,France,Europe,"Mountain-200 Silver, 38",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(38.999, 42.0]",7.239820269719496
SO51054,1,2012-12-25,2012,12,25,December,Cindy Sai,F,M,1979-03-05,46,40000.0,0,2012-12-25,0,Paris,France,Europe,"Mountain-200 Silver, 42",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(45.0, 48.0]",7.239820269719496
SO51055,1,2012-12-25,2012,12,25,December,Walter Carlson,M,M,1953-08-26,71,90000.0,4,2012-12-25,0,Paris,France,Europe,"Road-650 Black, 48",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(65.0, 72.0]",7.239818586136912
SO51056,1,2012-12-25,2012,12,25,December,Dwayne Ramos,M,M,1965-03-12,60,80000.0,2,2012-12-25,0,Berkeley,United States,North America,"Road-250 Black, 48",Black,H ,R ,1,2181.5625,174.525,54.5391,2410.6266,"(57.0, 61.0]",7.239818891901384
SO51057,1,2012-12-25,2012,12,25,December,Devin Johnson,M,M,1965-12-16,59,170000.0,1,2012-12-25,0,Spring Valley,United States,North America,"Road-650 Red, 48",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(57.0, 61.0]",7.239818586136912
SO51058,1,2012-12-25,2012,12,25,December,Natalie Diaz,F,M,1966-12-01,58,130000.0,3,2012-12-25,0,San Gabriel,United States,North America,"Road-550-W Yellow, 42",Yellow,M ,R ,1,1000.4375,80.035,25.0109,1105.4834,"(57.0, 61.0]",7.2398192501126655
SO51059,1,2012-12-25,2012,12,25,December,Alicia Lal,F,M,1976-01-08,49,100000.0,0,2012-12-25,0,Wollongong,Australia,Pacific,"Mountain-200 Silver, 38",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(48.0, 51.0]",7.239820269719496
SO51060,1,2012-12-25,2012,12,25,December,Kari Gutierrez,F,S,1974-01-01,51,70000.0,2,2012-12-25,0,Cloverdale,Australia,Pacific,"Mountain-200 Silver, 38",Silver,H ,M ,1,2071.4196,165.7136,51.7855,2288.9187,"(48.0, 51.0]",7.239820269719496
SO51061,1,2012-12-25,2012,12,25,December,Melvin Rai,M,M,1977-07-08,48,90000.0,0,2012-12-25,0,Sydney,Australia,Pacific,"Road-250 Red, 52",Red,H ,R ,1,2443.35,195.468,61.0838,2699.9017999999996,"(45.0, 48.0]",7.239818870449288
SO51062,1,2012-12-25,2012,12,25,December,Virginia Perez,F,S,1964-07-11,61,40000.0,2,2012-12-25,0,Silverwater,Australia,Pacific,"Road-650 Black, 48",Black,L ,R ,1,782.99,62.6392,19.5748,865.204,"(57.0, 61.0]",7.239818586136912
SO51063,1,2012-12-25,2012,12,25,December,Luis Hill,M,S,1966-09-09,58,80000.0,2,2012-12-25,0,Melton,Australia,Pacific,"Road-650 Red, 44",Red,L ,R ,1,782.99,62.6392,19.5748,865.204,"(57.0, 61.0]",7.239818586136912
SO51064,1,2012-12-26,2012,12,26,December,Gabriel Foster,M,S,1979-04-18,46,80000.0,0,2012-12-26,0,Chula Vista,United States,North America,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(45.0, 48.0]",7.239820663197798
SO51065,1,2012-12-26,2012,12,26,December,Samuel Winston,M,S,1974-01-06,51,70000.0,0,2012-12-26,0,Colma,United States,North America,"Mountain-200 Black, 42",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(48.0, 51.0]",7.239820663197798
SO51066,1,2012-12-26,2012,12,26,December,Amanda Cox,F,M,1965-12-06,59,60000.0,1,2012-12-26,0,W. Linn,United States,North America,"Mountain-200 Black, 38",Black,H ,M ,1,2049.0982,163.9279,51.2275,2264.2536,"(57.0, 61.0]",7.239820663197798
